Sale Date,Item Name,Quantity,Price,Coupon Code,Coupon Details,Discount Amount,Shipping Discount,Order Shipping,Order Sales Tax,Item Total,Currency,Transaction ID,Listing ID,Date Paid,Date Shipped,Order ID,Variations,Order Type,Listings Type,Payment Type,InPerson Discount,InPerson Location,VAT Paid by Buyer,SKU
03/09/23,Light the Beam Crown Unisex Mineral Wash T-Shirt for Sacramento Basketball Fans,1,28.00,FRIENDS,FRIENDS - % off,6.00,9.38,0,0,28,USD,3468274997,1434855405,03/09/2023,03/13/2023,2818117381,"Colors:Mineral Black,Sizes:L",online,listing,online_cc,,,0,17314296244158029455
03/09/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,FRIENDS,FRIENDS - % off,0,0,0,0,40,USD,3468274995,1391474687,03/09/2023,03/13/2023,2818117381,"Colors:Mineral Purple,Sizes:L",online,listing,online_cc,,,0,21325115859783657105
03/09/23,Light the Beam Sacramento Basketball Women's Tie-Dye Crop Tee,1,29.99,FRIENDS,FRIENDS - % off,0,0,0,0,29.99,USD,3465596616,1434851421,03/09/2023,03/13/2023,2818117381,"Colors:Lagoon,Sizes:XL",online,listing,online_cc,,,0,16830345084896988958
03/09/23,"Light the Beam Sock, Sacramento Basketball Gift",1,12.00,,,0.00,0.00,4.5,0,12,USD,3468243629,1376809685,03/09/2023,03/10/2023,2822473636,Size:L,online,listing,online_cc,,,0,39731051372985923700
03/08/23,Sacramento Basketball Sticker Pack,1,13.99,FINISHSTRONG,FINISHSTRONG - % off,1.40,0.00,4.79,0,13.99,USD,3466234057,1393807246,03/08/2023,03/10/2023,2820935588,"Sizes:8.5&quot; × 11&quot;,Types:White",online,listing,online_cc,,,0,44319090067557825456
03/08/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,7.50,,,0.00,0.00,4.85,0,7.5,USD,3465804959,1363252265,03/08/2023,03/08/2023,2816245093,Sizes:6&quot; × 6&quot;,online,listing,online_cc,,,0,28205293035593964112
03/08/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3463098044,1349153380,03/08/2023,03/08/2023,2816245093,"Colors:White,Sizes:L",online,listing,online_cc,,,0,24228740559253296354
03/07/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3462766476,1362831127,03/07/2023,03/08/2023,2816004949,"Colors:Black Heather,Sizes:3XL",online,listing,online_cc,,,0,81476370088807912559
03/07/23,Sacramento Basketball - Light the Beam Kids Tshirt - Beam Team,1,19.99,,,0.00,7.08,0,0,19.99,USD,3464568645,1402114902,03/07/2023,03/08/2023,2819646250,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,28094016595418053622
03/07/23,Sacramento Basketball - Light the Beam Toddler Short Sleeve Tee - Beam Team,1,19.99,,,0,0,0,0,19.99,USD,3461830560,1416335879,03/07/2023,03/08/2023,2819646250,Sizes:4T,online,listing,online_cc,,,0,12738186647953562290
03/05/23,Light the Beam Sacramento Basketball Tee Women's Flowy Cropped Tee,1,25.00,FINISHSTRONG,FINISHSTRONG - % off,5.00,7.00,0,0,25,USD,3461515315,1370067167,03/05/2023,03/06/2023,2817332860,"Colors:Black,Sizes:S",online,listing,online_cc,,,0,12575697729601309187
03/05/23,Light the Beam Sacramento Basketball Tee,1,24.99,FINISHSTRONG,FINISHSTRONG - % off,0,0,0,0,24.99,USD,3458775080,1349153380,03/05/2023,03/06/2023,2817332860,"Colors:Vintage Black,Sizes:S",online,listing,online_cc,,,0,22464816447855841969
03/05/23,Light the Beam Sacramento Basketball Tee,1,24.99,FIVEWINS,FIVEWINS - % off,2.50,0.00,4.35,0,24.99,USD,3461235097,1349153380,03/05/2023,03/06/2023,2812783005,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,11177477330863715167
03/04/23,Light the Beam Sacramento Basketball Tee,1,24.99,FIVEWINS,FIVEWINS - % off,2.50,0.00,4.35,0,24.99,USD,3458002118,1349153380,03/04/2023,03/06/2023,2816754058,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
03/04/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3456982338,1362831127,03/04/2023,03/06/2023,2811651319,"Colors:Black,Sizes:S",online,listing,online_cc,,,0,16640094460328686964
03/04/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3459708879,1362831127,03/04/2023,03/06/2023,2811640279,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,27869810051808310374
03/04/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,6.55,0,0,24.99,USD,3459691917,1362831127,03/04/2023,03/06/2023,2811627603,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,33666437617066463745
03/04/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0,0,0,0,24.99,USD,3459691915,1362831127,03/04/2023,03/06/2023,2811627603,"Colors:Black,Sizes:S",online,listing,online_cc,,,0,16640094460328686964
03/03/23,Light the Beam Retro Stripes Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3456617698,1372723645,03/03/2023,03/04/2023,2811385171,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,24085246202546170543
03/03/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3459181637,1349153380,03/03/2023,03/04/2023,2811248227,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,32523581445201700440
03/03/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3458296365,1349153380,03/03/2023,03/04/2023,2814900768,"Colors:Black,Sizes:2XL",online,listing,online_cc,,,0,23724659142029475396
03/02/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,,,0.00,0.00,2.5,0,6.5,USD,3456920109,1363252265,03/02/2023,03/02/2023,2809563473,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
03/02/23,Light the Beam Sacramento Basketball Tee,1,24.99,BEAMTEAM,BEAMTEAM - % off,7.50,6.55,0,0,24.99,USD,3456866879,1349153380,03/02/2023,03/02/2023,2813787000,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,11177477330863715167
03/02/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,BEAMTEAM,BEAMTEAM - % off,0,0,0,0,24.99,USD,3454078664,1362831127,03/02/2023,03/02/2023,2813787000,"Colors:Black,Sizes:S",online,listing,online_cc,,,0,16640094460328686964
03/01/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,10.59,0,0,24.99,USD,3456353131,1362831127,03/01/2023,03/03/2023,2809136599,"Colors:Black,Sizes:2XL",online,listing,online_cc,,,0,28954864154977541338
03/01/23,Sacramento Basketball- Light the Beam Sweatshirt - Beam Team,1,42.00,,,0,0,0,0,42,USD,3453552344,1380586661,03/01/2023,03/03/2023,2809136599,"Color:Black,Size:XL",online,listing,online_cc,,,0,cc-564-5007-100649445-24488
03/01/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,5.00,FINISHSTRONG,FINISHSTRONG - % off,0.50,0.00,0.75,0,5,USD,3455651731,1363252265,03/01/2023,03/01/2023,2812829788,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
03/01/23,Light the Beam Scented Candle -  Sacramento Basketball,1,14.99,,,0.00,0.00,7.29,0,14.99,USD,3452664638,1349246944,03/01/2023,03/01/2023,2812706598,,online,listing,online_cc,,,0,34976674295636878016
02/28/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,5.00,,,0.00,0.00,4.49,0,5,USD,3452105022,1396723579,02/28/2023,03/02/2023,2812287214,Sticker sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,21795431314082529430
02/28/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,40.00,,,0.00,10.59,0,0,40,USD,3453902621,1386871859,02/28/2023,03/01/2023,2811494156,"Color:Black,Size:XL",online,listing,online_cc,,,0,cc-541-4740-100701871-23090
02/28/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0,0,0,0,24.99,USD,3451051064,1362831127,02/28/2023,03/01/2023,2811494156,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,33666437617066463745
02/27/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,FINISHSTRONG,FINISHSTRONG - % off,4.00,4.80,0,0,40,USD,3450619356,1391474687,02/27/2023,03/01/2023,2811169950,"Colors:Mineral Black,Sizes:M",online,listing,online_cc,,,0,27201217129088370810
02/27/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3453356451,1349153380,02/27/2023,03/01/2023,2811086262,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
02/27/23,Sacramento Basketball Light the Beam Poster,1,7.50,HISTORICWIN,HISTORICWIN - % off,1.13,0.00,7.12,0,7.5,USD,3452300891,1367821188,02/27/2023,02/28/2023,2806104435,Sizes:8″ x 10″ (Vertical),online,listing,online_cc,,,0,21994195102281881492
02/27/23,Light the Beam Sacramento Basketball Tee,1,24.99,HISTORICWIN,HISTORICWIN - % off,3.75,0.00,4.35,0,24.99,USD,3452186655,1349153380,02/27/2023,02/28/2023,2806018041,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,32523581445201700440
02/25/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,6,5.00,,,0.00,0.00,2,0,30,USD,3447658466,1363252265,02/25/2023,02/27/2023,2804788595,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/25/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,5.00,,,0.00,0.00,4.6,0,5,USD,3449872351,1363252265,02/25/2023,02/25/2023,2804292027,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/25/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0,0,0,0,24.99,USD,3446992062,1362831127,02/25/2023,02/25/2023,2804292027,"Colors:Black,Sizes:2XL",online,listing,online_cc,,,0,28954864154977541338
02/25/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,21.49,0,0,24.99,USD,3449710453,1362831127,02/25/2023,02/25/2023,2804169743,"Colors:Dark Grey Heather,Sizes:M",online,listing,online_cc,,,0,25901890858649100586
02/25/23,Sacramento Basketball Sticker Pack,1,8.99,,,0,0,0,0,8.99,USD,3449710451,1393807246,02/25/2023,02/25/2023,2804169743,"Sizes:6&quot; × 4&quot;,Types:Holographic",online,listing,online_cc,,,0,25335712445310287152
02/25/23,Light the Beam Retro Stripes Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3449710449,1372723645,02/25/2023,02/25/2023,2804169743,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,23585822984114037578
02/25/23,Light the Beam Crown Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3449710447,1358752910,02/25/2023,02/25/2023,2804169743,"Colors:Team Purple,Sizes:M",online,listing,online_cc,,,0,65402491336116567567
02/25/23,Light the Beam Beam Team Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3449710445,1358749930,02/25/2023,02/25/2023,2804169743,"Colors:Ash,Sizes:M",online,listing,online_cc,,,0,20338871240753970977
02/25/23,Light the Beam Crown Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3449710443,1358752910,02/25/2023,02/25/2023,2804169743,"Colors:Black Heather,Sizes:L",online,listing,online_cc,,,0,29732201846321561176
02/25/23,Sacramento Basketball Sticker Pack,1,8.99,,,0,0,0,0,8.99,USD,3446828342,1393807246,02/25/2023,02/25/2023,2804169743,"Sizes:6&quot; × 4&quot;,Types:White",online,listing,online_cc,,,0,10096956804691803561
02/25/23,Sacramento Basketball Sticker Pack,1,8.99,,,0,0,0,0,8.99,USD,3446828340,1393807246,02/25/2023,02/25/2023,2804169743,"Sizes:6&quot; × 4&quot;,Types:Transparent",online,listing,online_cc,,,0,26596677102315992628
02/25/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,2,5.00,,,0,0,0,0,10,USD,3446828338,1363252265,02/25/2023,02/25/2023,2804169743,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/25/23,Light the Beam Long Sleeve Tshirt for Sacramento Basketball and Beam Team Fans,1,30.00,,,0,0,0,0,30,USD,3446828336,1380557691,02/25/2023,02/25/2023,2804169743,"Color:Athletic Heather,Size:L",online,listing,online_cc,,,0,29334827625542629606
02/25/23,KEEGAN MURRAY Sacramento Kings T-shirt for Basketball Fans,1,24.99,,,0,0,0,0,24.99,USD,3446828334,1408007367,02/25/2023,02/25/2023,2804169743,"Colors:Silver,Sizes:M",online,listing,online_cc,,,0,22300593166378860583
02/24/23,Sacramento Basketball Sticker Pack,1,13.99,,,0.00,6.79,0,0,13.99,USD,3449136719,1393807246,02/24/2023,03/01/2023,2803748333,"Sizes:8.5&quot; × 11&quot;,Types:Holographic",online,listing,online_cc,,,0,11227870579182776472
02/24/23,Light the Beam Wall Flag for Sacramento Basketball Fans,1,29.99,,,0,0,0,0,29.99,USD,3446250536,1410876038,02/24/2023,03/01/2023,2803748333,,online,listing,online_cc,,,0,63F91D1276FB0_12584
02/24/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,5.00,,,0.00,0.00,4.74,0,5,USD,3445783354,1363252265,02/24/2023,02/24/2023,2803404343,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/24/23,Light the Beam Retro Stripes Sacramento Basketball Holographic Die-cut Sticker,1,7.25,,,0,0,0,0,7.25,USD,3445783352,1373427587,02/24/2023,02/24/2023,2803404343,Sizes:5&quot; × 5&quot;,online,listing,online_cc,,,0,49588242578484925488
02/24/23,Sacramento Basketball - Light the Beam Kids Tshirt - Beam Team,1,19.99,,,0.00,0.00,4.69,0,19.99,USD,3445592568,1402114902,02/24/2023,02/25/2023,2807390590,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,38614227497428999219
02/24/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,5.00,,,0.00,0.00,0.75,0,5,USD,3445216666,1363252265,02/24/2023,02/24/2023,2807110588,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/24/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,5.00,,,0.00,0.00,0.75,0,5,USD,3445169288,1363252265,02/24/2023,02/24/2023,2807077064,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/24/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,6.94,0,0,24.99,USD,3448054001,1349153380,02/24/2023,02/24/2023,2807071994,"Colors:Black Heather,Sizes:L",online,listing,online_cc,,,0,20478437459950384665
02/24/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,5.00,,,0,0,0,0,5,USD,3445162236,1363252265,02/24/2023,02/24/2023,2807071994,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/24/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,6.00,,,0,0,0,0,6,USD,3445162234,1396723579,02/24/2023,02/24/2023,2807071994,Sticker sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,11025787348605387275
02/24/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,5.00,,,0.00,0.00,0.75,0,5,USD,3445133400,1363252265,02/24/2023,02/24/2023,2807050846,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/24/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,2,5.00,,,0.00,0.00,1,0,10,USD,3447962315,1363252265,02/24/2023,02/24/2023,2802887097,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/24/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,5.00,,,0.00,0.00,0.75,0,5,USD,3445047376,1363252265,02/24/2023,02/24/2023,2806986602,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/24/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,2,5.00,,,0.00,0.00,1,0,10,USD,3447844001,1363252265,02/24/2023,02/24/2023,2802800779,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/24/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,3,5.00,,,0.00,4.35,0,0,15,USD,3444933286,1363252265,02/24/2023,02/24/2023,2802785129,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/24/23,Light the Beam Flag  - Sacramento Basketball,1,35.00,,,0,0,0,0,35,USD,3444933282,1363222999,02/24/2023,02/24/2023,2802785129,,online,listing,online_cc,,,0,18724774969046067448
02/23/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,5.00,,,0.00,0.00,0.75,0,5,USD,3447747097,1363252265,02/23/2023,02/23/2023,2802730379,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/23/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,5.00,,,0.00,0.00,0.75,0,5,USD,3444857840,1363252265,02/23/2023,02/24/2023,2802729719,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/23/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,2,5.00,,,0.00,0.00,1,0,10,USD,3447732849,1363252265,02/23/2023,02/23/2023,2806832240,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/23/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,5.00,,,0.00,0.00,0.75,0,5,USD,3447646463,1363252265,02/23/2023,02/23/2023,2806767494,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/23/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,3,5.00,,,0.00,0.00,1.25,0,15,USD,3447566221,1363252265,02/23/2023,02/23/2023,2802594655,Sizes:2.5&quot; x 2.5&quot;,online,listing,online_cc,,,0,11035534965323231269
02/23/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3447096805,1349153380,02/23/2023,02/24/2023,2806363354,"Colors:Black,Sizes:2XL",online,listing,online_cc,,,0,23724659142029475396
02/23/23,Sacramento Basketball Sticker Pack,1,8.99,,,0.00,0.00,5.19,0,8.99,USD,3446732963,1393807246,02/23/2023,02/25/2023,2806087598,"Sizes:6&quot; × 4&quot;,Types:White",online,listing,online_cc,,,0,10096956804691803561
02/23/23,Sacramento Basketball Sticker Pack,1,8.99,,,0,0,0,0,8.99,USD,3443851050,1393807246,02/23/2023,02/25/2023,2806087598,"Sizes:6&quot; × 4&quot;,Types:Holographic",online,listing,online_cc,,,0,25335712445310287152
02/22/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,5.00,,,0.00,0.00,4.49,0,5,USD,3443350416,1396723579,02/22/2023,02/24/2023,2805716202,Sticker sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,21795431314082529430
02/22/23,Light the Beam Sacramento Basketball Tee Women's Flowy Cropped Tee,1,25.00,,,0.00,0.00,4.8,0,25,USD,3443265394,1370067167,02/22/2023,02/24/2023,2801542791,"Colors:Black,Sizes:S",online,listing,online_cc,,,0,12575697729601309187
02/22/23,Sacramento Basketball Sticker Pack,1,8.99,,,0.00,0.00,4.79,0,8.99,USD,3445161435,1393807246,02/22/2023,02/22/2023,2800809453,"Sizes:6&quot; × 4&quot;,Types:White",online,listing,online_cc,,,0,10096956804691803561
02/19/23,Light the Beam Scented Candle -  Sacramento Basketball,1,14.99,,,0.00,0.00,7.29,0,14.99,USD,3438092154,1349246944,02/19/2023,02/20/2023,2797765585,,online,listing,online_cc,,,0,34976674295636878016
02/16/23,Light the Beam Crown Sacramento Basketball Tee,1,24.99,,,0.00,6.76,0,0,24.99,USD,3437755963,1358752910,02/16/2023,02/17/2023,2795351849,"Colors:Deep Heather,Sizes:M",online,listing,online_cc,,,0,11103751935783939805
02/16/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,6.00,,,0,0,0,0,6,USD,3437755961,1396723579,02/16/2023,02/17/2023,2795351849,Sticker sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,11025787348605387275
02/16/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,5.00,,,0,0,0,0,5,USD,3434759580,1396723579,02/16/2023,02/17/2023,2795351849,Sticker sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,21795431314082529430
02/15/23,Light the Beam Scented Candle -  Sacramento Basketball,1,14.99,,,0.00,0.00,7.29,0,14.99,USD,3432957266,1349246944,02/15/2023,02/15/2023,2794037269,,online,listing,online_cc,,,0,34976674295636878016
02/15/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,7.25,,,0.00,0.00,2.5,0,7.25,USD,3435867185,1363252265,02/15/2023,02/16/2023,2797808626,Sizes:5&quot; × 5&quot;,online,listing,online_cc,,,0,25181156153647157078
02/14/23,Sacramento Basketball Sticker Pack,1,8.99,,,0.00,10.99,0,0,8.99,USD,3434971073,1393807246,02/14/2023,02/14/2023,2793297111,"Sizes:6&quot; × 4&quot;,Types:White",online,listing,online_cc,,,0,10096956804691803561
02/14/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0,0,0,0,24.99,USD,3431947402,1362831127,02/14/2023,02/14/2023,2793297111,"Colors:Vintage Black,Sizes:XL",online,listing,online_cc,,,0,33143032054511469936
02/14/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,42.00,,,0,0,0,0,42,USD,3431947400,1386871859,02/14/2023,02/14/2023,2793297111,"Color:Black,Size:2XL",online,listing,online_cc,,,0,cc-541-4740-100701871-23091
02/13/23,Sacramento Basketball - Light the Beam Kids Tshirt - Beam Team,1,19.99,,,0.00,0.00,4.69,0,19.99,USD,3434419245,1402114902,02/13/2023,02/16/2023,2796657558,"Colors:Black Heather,Sizes:M",online,listing,online_cc,,,0,41497962890857916430
02/13/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3431121824,1349153380,02/13/2023,02/15/2023,2796452984,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
02/13/23,Light the Beam Sacramento Basketball Tee - Baby Short Sleeve Onesie,1,18.00,,,0.00,6.35,0,0,18,USD,3433307837,1370083289,02/13/2023,02/15/2023,2795762464,"Colors:Pink,Sizes:NB (0-3M)",online,listing,online_cc,,,0,47039012533436146017
02/13/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3433307835,1349153380,02/13/2023,02/15/2023,2795762464,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
02/12/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,6.00,FINISHSTRONG,FINISHSTRONG - % off,0.60,0.00,4.49,0,6,USD,3429439798,1396723579,02/12/2023,02/14/2023,2791450261,Sticker sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,11025787348605387275
02/12/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3429126688,1349153380,02/12/2023,02/13/2023,2794901800,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
02/11/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,,,0.00,4.80,0,0,40,USD,3431240173,1391474687,02/11/2023,02/16/2023,2794130920,"Colors:Mineral Black,Sizes:M",online,listing,online_cc,,,0,27201217129088370810
02/11/23,Light the Beam Scented Candle -  Sacramento Basketball,1,14.99,,,0.00,0.00,7.29,0,14.99,USD,3427580980,1349246944,02/11/2023,02/13/2023,2793716182,,online,listing,online_cc,,,0,34976674295636878016
02/09/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,,,0.00,4.80,0,0,40,USD,3425722930,1391474687,02/09/2023,02/14/2023,2792277492,"Colors:Mineral Black,Sizes:L",online,listing,online_cc,,,0,11543623797411353043
02/09/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,6.75,BEAMTEAM,BEAMTEAM - % off,4.76,0.00,6.69,0,6.75,USD,3428011897,1396723579,02/09/2023,02/10/2023,2788046293,Sticker sizes:5&quot; × 5&quot;,online,listing,online_cc,,,0,24089141674645977335
02/09/23,Light the Beam Crown Sacramento Basketball Tee,1,24.99,BEAMTEAM,BEAMTEAM - % off,0,0,0,0,24.99,USD,3424786662,1358752910,02/09/2023,02/10/2023,2788046293,"Colors:Deep Heather,Sizes:S",online,listing,online_cc,,,0,16324705643677023608
02/07/23,Light the Beam Sacramento Basketball Tee - Unisex Mineral Wash T-Shirt,1,28.00,,,0.00,0.00,4.8,0,28,USD,3426120799,1370072339,02/07/2023,02/10/2023,2790029334,Sizes:L,online,listing,online_cc,,,0,32292725920926151767
02/07/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,2,6.75,,,0.00,5.35,0,0,13.5,USD,3426012911,1363252265,02/07/2023,02/08/2023,2789942258,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,23435239439601723973
02/07/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0,0,0,0,24.99,USD,3426012909,1362831127,02/07/2023,02/08/2023,2789942258,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,27869810051808310374
02/07/23,"Light the Beam Sock, Sacramento Basketball Gift",1,12.00,,,0.00,6.70,0,0,12,USD,3425127487,1376809685,02/07/2023,02/10/2023,2785821765,Size:L,online,listing,online_cc,,,0,39731051372985923700
02/07/23,Light the Beam Long Sleeve Unisex Tshirt for Sacramento Kings Fan,1,30.00,,,0,0,0,0,30,USD,3425127485,1372856162,02/07/2023,02/10/2023,2785821765,"Color:Black,Size:2XL",online,listing,online_cc,,,0,20857006879231987446
02/04/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3417910958,1362831127,02/04/2023,02/07/2023,2782885673,"Colors:Vintage Black,Sizes:XL",online,listing,online_cc,,,0,33143032054511469936
02/04/23,"Light the Beam Sock, Sacramento Basketball Gift",1,12.00,,,0.00,0.00,4.5,0,12,USD,3417677312,1376809685,02/04/2023,02/07/2023,2786047870,Size:L,online,listing,online_cc,,,0,39731051372985923700
02/04/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,6.55,0,0,24.99,USD,3420644807,1349153380,02/04/2023,02/07/2023,2785741170,"Colors:Black Heather,Sizes:L",online,listing,online_cc,,,0,20478437459950384665
02/04/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3420644805,1349153380,02/04/2023,02/07/2023,2785741170,"Colors:Black Heather,Sizes:S",online,listing,online_cc,,,0,19890905824878798124
02/01/23,Sacramento Basketball- Light the Beam Sweatshirt - Beam Team,1,42.00,,,0.00,8.39,0,0,42,USD,3416592437,1380586661,02/01/2023,02/02/2023,2779308093,"Color:Black,Size:M",online,listing,online_cc,,,0,cc-564-5007-100649445-24486
